quantity tons,country,status,application,thickness,width,material_ref,selling_price,purchased_month,purchased_year,delivered_month,delivered_year,item_type_PL,item_type_S,item_type_W
2.06,25,1,1.71,0.62,837.26,2398,15.12,1.0,2021.0,4.0,2021.0,0,0,1
2.03,25,1,1.71,0.62,992.83,2399,15.12,1.0,2021.0,4.0,2021.0,0,0,1
1.18,25,1,1.71,0.69,679.62,2400,15.15,1.0,2021.0,4.0,2021.0,0,0,1
2.51,25,1,1.71,0.69,837.26,2401,15.11,1.0,2021.0,4.0,2021.0,0,0,1
0.6,25,1,1.71,0.69,992.83,2402,15.11,1.0,2021.0,4.0,2021.0,0,0,1
2.56,25,1,1.71,0.74,679.62,2403,15.11,1.0,2021.0,4.0,2021.0,0,0,1
2.48,25,1,1.71,0.74,837.26,2404,15.11,1.0,2021.0,4.0,2021.0,0,0,1
2.39,25,1,1.71,0.78,679.62,2405,15.14,1.0,2021.0,4.0,2021.0,0,0,1
2.5,25,1,1.71,0.78,837.26,2406,15.1,1.0,2021.0,4.0,2021.0,0,0,1
2.31,25,1,1.71,0.78,992.83,2407,15.12,1.0,2021.0,4.0,2021.0,0,0,1
3.57,25,1,1.71,0.78,837.26,2481,15.27,1.0,2021.0,4.0,2021.0,0,0,1
3.29,25,1,1.71,0.78,992.83,2481,15.27,1.0,2021.0,4.0,2021.0,0,0,1
1.29,25,1,1.71,0.34,679.62,2444,15.85,1.0,2021.0,4.0,2021.0,0,0,1
2.9,25,1,1.71,0.34,837.26,2445,15.8,1.0,2021.0,4.0,2021.0,0,0,1
1.89,25,1,1.71,0.38,679.62,2446,15.7,1.0,2021.0,4.0,2021.0,0,0,1
4.69,25,1,1.71,0.38,837.26,2447,15.64,1.0,2021.0,4.0,2021.0,0,0,1
4.32,25,1,1.71,0.45,679.62,2448,15.48,1.0,2021.0,4.0,2021.0,0,0,1
4.65,25,1,1.71,0.45,837.26,2449,15.44,1.0,2021.0,4.0,2021.0,0,0,1
4.93,25,1,1.71,0.45,992.83,2450,15.4,1.0,2021.0,4.0,2021.0,0,0,1
1.72,25,1,1.71,0.48,679.62,2451,15.44,1.0,2021.0,4.0,2021.0,0,0,1
4.28,25,1,1.71,0.48,837.26,2452,15.37,1.0,2021.0,4.0,2021.0,0,0,1
2.9,25,1,1.71,0.48,992.83,2453,15.37,1.0,2021.0,4.0,2021.0,0,0,1
5.98,25,1,1.71,0.51,679.62,2454,15.39,1.0,2021.0,4.0,2021.0,0,0,1
2.5,25,1,1.71,0.51,742.95,2455,15.37,1.0,2021.0,4.0,2021.0,0,0,1
6.68,25,1,1.71,0.51,837.26,2456,15.34,1.0,2021.0,4.0,2021.0,0,0,1
4.63,25,1,1.71,0.51,992.83,2457,15.32,1.0,2021.0,4.0,2021.0,0,0,1
1.47,25,1,1.71,0.57,679.62,2459,15.3,1.0,2021.0,4.0,2021.0,0,0,1
4.56,25,1,1.71,0.57,837.26,2462,15.26,1.0,2021.0,4.0,2021.0,0,0,1
4.88,25,1,1.71,0.57,992.83,2465,15.3,1.0,2021.0,4.0,2021.0,0,0,1
5.37,25,1,1.71,0.62,679.62,2469,15.31,1.0,2021.0,4.0,2021.0,0,0,1
0.65,25,1,1.71,0.62,742.95,2470,15.25,1.0,2021.0,4.0,2021.0,0,0,1
5.33,25,1,1.71,0.62,837.26,2471,15.26,1.0,2021.0,4.0,2021.0,0,0,1
7.08,25,1,1.71,0.62,992.83,2472,15.25,1.0,2021.0,4.0,2021.0,0,0,1
5.27,25,1,1.71,0.69,679.62,2473,15.26,1.0,2021.0,4.0,2021.0,0,0,1
6.68,25,1,1.71,0.69,837.26,2474,15.24,1.0,2021.0,4.0,2021.0,0,0,1
7.08,25,1,1.71,0.69,992.83,2476,15.22,1.0,2021.0,4.0,2021.0,0,0,1
2.05,25,1,1.71,0.74,679.62,2478,15.25,1.0,2021.0,4.0,2021.0,0,0,1
0.97,25,1,1.71,0.74,837.26,2480,15.19,1.0,2021.0,4.0,2021.0,0,0,1
2.72,25,1,1.71,0.74,992.83,2477,15.21,1.0,2021.0,4.0,2021.0,0,0,1
3.03,32,0,1.71,0.32,837.26,1456,16.74,1.0,2021.0,2.0,2021.0,0,1,0
3.8,32,0,1.71,0.35,837.26,1456,16.54,1.0,2021.0,2.0,2021.0,0,1,0
3.37,32,0,1.71,0.32,837.26,1456,16.91,1.0,2021.0,2.0,2021.0,0,1,0
3.84,32,0,1.71,0.35,837.26,1456,16.74,1.0,2021.0,2.0,2021.0,0,1,0
5.87,78,1,2.25,0.34,837.26,5316,16.13,1.0,2021.0,3.0,2021.0,0,0,1
3.51,78,1,2.25,0.34,837.26,5281,16.11,1.0,2021.0,3.0,2021.0,0,0,1
3.22,78,1,2.25,0.34,837.26,5358,16.14,1.0,2021.0,3.0,2021.0,0,0,1
3.87,78,1,2.25,0.34,830.99,7442,16.11,1.0,2021.0,3.0,2021.0,0,0,1
3.25,78,1,2.25,0.34,830.99,5428,16.12,1.0,2021.0,3.0,2021.0,0,0,1
3.14,78,1,2.25,0.34,698.66,4660,16.23,1.0,2021.0,3.0,2021.0,0,0,1
3.7,78,1,2.25,0.29,698.66,4659,16.35,1.0,2021.0,3.0,2021.0,0,0,1
3.58,78,1,2.25,0.32,830.99,5428,16.08,1.0,2021.0,3.0,2021.0,0,0,1
3.94,78,1,2.25,0.34,830.99,5428,15.85,1.0,2021.0,3.0,2021.0,0,0,1
3.43,78,1,2.25,0.34,868.52,5428,15.83,1.0,2021.0,3.0,2021.0,0,0,1
3.92,78,1,2.25,0.34,837.26,5348,16.12,1.0,2021.0,3.0,2021.0,0,0,1
3.65,78,1,2.25,0.34,830.99,5403,16.16,1.0,2021.0,3.0,2021.0,0,0,1
3.51,78,1,2.25,0.34,837.26,5303,16.13,1.0,2021.0,3.0,2021.0,0,0,1
3.53,78,1,2.25,0.34,837.26,5316,16.13,1.0,2021.0,3.0,2021.0,0,0,1
5.88,78,1,2.25,0.34,837.26,5403,16.15,1.0,2021.0,3.0,2021.0,0,0,1
3.66,78,1,2.25,0.34,821.59,5403,16.1,1.0,2021.0,3.0,2021.0,0,0,1
3.53,78,1,2.25,0.34,837.26,5306,16.11,1.0,2021.0,3.0,2021.0,0,0,1
3.35,78,1,2.25,0.34,837.26,5298,16.17,1.0,2021.0,3.0,2021.0,0,0,1
5.89,78,1,2.25,0.34,837.26,5428,16.1,1.0,2021.0,3.0,2021.0,0,0,1
3.14,78,1,2.25,0.29,787.06,5373,16.2,1.0,2021.0,3.0,2021.0,0,0,1
3.23,78,1,2.25,0.29,830.99,5428,16.22,1.0,2021.0,3.0,2021.0,0,0,1
3.78,78,1,2.25,0.34,837.26,5437,16.99,1.0,2021.0,3.0,2021.0,0,0,1
3.98,78,1,2.25,0.34,837.26,7442,16.11,1.0,2021.0,3.0,2021.0,0,0,1
3.43,78,1,2.25,0.34,830.99,7739,16.11,1.0,2021.0,3.0,2021.0,0,0,1
3.04,78,1,2.25,0.34,837.26,7447,16.32,1.0,2021.0,3.0,2021.0,0,0,1
3.52,78,1,2.25,0.34,787.06,5434,16.57,1.0,2021.0,3.0,2021.0,0,0,1
3.21,78,1,2.25,0.34,837.26,5434,16.58,1.0,2021.0,3.0,2021.0,0,0,1
3.1,78,1,2.25,0.34,837.26,7741,16.32,1.0,2021.0,3.0,2021.0,0,0,1
3.2,78,1,2.25,0.34,821.59,5428,16.1,1.0,2021.0,3.0,2021.0,0,0,1
3.22,78,1,2.25,0.34,837.26,5428,17.01,1.0,2021.0,3.0,2021.0,0,0,1
3.95,78,1,2.25,0.34,837.26,4691,16.58,1.0,2021.0,3.0,2021.0,0,0,1
3.46,78,1,2.25,0.34,837.26,7442,16.11,1.0,2021.0,3.0,2021.0,0,0,1
3.77,78,1,2.25,0.34,837.26,7442,16.16,1.0,2021.0,3.0,2021.0,0,0,1
3.64,78,1,2.25,0.34,837.26,5428,16.22,1.0,2021.0,3.0,2021.0,0,0,1
3.08,78,1,2.25,0.34,837.26,5272,16.23,1.0,2021.0,3.0,2021.0,0,0,1
3.59,78,1,2.25,0.34,837.26,5403,16.15,1.0,2021.0,3.0,2021.0,0,0,1
3.28,78,1,2.25,0.34,830.99,5403,16.14,1.0,2021.0,3.0,2021.0,0,0,1
3.76,78,1,2.25,0.34,837.26,5316,16.19,1.0,2021.0,3.0,2021.0,0,0,1
3.51,78,1,2.25,0.29,777.62,5428,16.21,1.0,2021.0,3.0,2021.0,0,0,1
3.49,78,1,2.25,0.34,837.26,4664,16.11,1.0,2021.0,3.0,2021.0,0,0,1
3.65,78,1,2.25,0.34,837.26,7740,16.13,1.0,2021.0,3.0,2021.0,0,0,1
3.78,78,1,2.25,0.34,837.26,5403,16.21,1.0,2021.0,3.0,2021.0,0,0,1
3.75,78,1,2.25,0.34,837.26,7403,16.23,1.0,2021.0,3.0,2021.0,0,0,1
7.12,78,1,2.25,0.34,837.26,5316,16.1,1.0,2021.0,3.0,2021.0,0,0,1
3.42,78,1,2.25,0.34,830.99,5428,16.09,1.0,2021.0,3.0,2021.0,0,0,1
3.3,78,1,2.25,0.34,830.99,5316,16.09,1.0,2021.0,3.0,2021.0,0,0,1
3.69,78,1,2.25,0.34,830.99,5403,16.16,1.0,2021.0,3.0,2021.0,0,0,1
3.67,78,1,2.25,0.34,777.62,5428,15.87,1.0,2021.0,3.0,2021.0,0,0,1
3.14,78,1,2.25,0.29,787.06,5434,16.86,1.0,2021.0,3.0,2021.0,0,0,1
3.29,78,1,2.25,0.34,837.26,7447,16.14,1.0,2021.0,3.0,2021.0,0,0,1
3.89,78,1,2.25,0.34,736.63,5428,16.22,1.0,2021.0,3.0,2021.0,0,0,1
3.33,78,1,2.25,0.34,736.63,5428,15.96,1.0,2021.0,3.0,2021.0,0,0,1
3.73,78,1,2.25,0.34,736.63,5403,16.24,1.0,2021.0,3.0,2021.0,0,0,1
3.41,78,1,2.25,0.29,787.06,4691,16.86,1.0,2021.0,3.0,2021.0,0,0,1
3.86,78,1,2.25,0.34,736.63,5403,16.27,1.0,2021.0,3.0,2021.0,0,0,1
3.88,78,1,2.25,0.34,830.99,5428,16.89,1.0,2021.0,3.0,2021.0,0,0,1
3.63,78,1,2.25,0.34,868.52,7740,16.11,1.0,2021.0,3.0,2021.0,0,0,1
3.13,78,1,2.25,0.34,868.52,5373,16.1,1.0,2021.0,3.0,2021.0,0,0,1
3.26,78,1,2.25,0.34,868.52,5316,16.13,1.0,2021.0,3.0,2021.0,0,0,1
3.78,78,1,2.25,0.34,787.06,5428,15.83,1.0,2021.0,3.0,2021.0,0,0,1
3.93,78,1,2.25,0.48,837.26,5428,15.67,1.0,2021.0,3.0,2021.0,0,0,1
3.96,78,1,2.25,0.34,837.26,5428,16.35,1.0,2021.0,3.0,2021.0,0,0,1
5.54,84,1,1.89,0.74,796.49,6125,15.67,1.0,2021.0,5.0,2021.0,0,1,0
6.68,77,0,1.71,0.69,837.26,5105,15.23,1.0,2021.0,4.0,2021.0,0,1,0
6.04,77,0,1.71,0.51,837.26,5105,15.35,1.0,2021.0,4.0,2021.0,0,1,0
5.79,77,0,1.71,0.62,837.26,5105,15.26,1.0,2021.0,4.0,2021.0,0,1,0
4.41,77,1,1.71,0.78,783.28,4885,15.67,1.0,2021.0,4.0,2021.0,0,1,0
5.29,77,0,1.71,0.45,772.59,4795,15.41,1.0,2021.0,4.0,2021.0,0,1,0
4.28,77,0,1.71,0.78,837.26,5169,15.45,1.0,2021.0,4.0,2021.0,0,1,0
2.94,78,1,2.25,0.51,992.83,5421,16.69,1.0,2021.0,3.0,2021.0,0,0,1
3.03,78,1,2.25,0.45,837.26,5310,15.56,1.0,2021.0,3.0,2021.0,0,0,1
2.99,78,1,2.25,0.42,837.26,5424,15.94,1.0,2021.0,3.0,2021.0,0,0,1
3.05,78,1,2.25,0.42,868.52,5403,15.9,1.0,2021.0,3.0,2021.0,0,0,1
5.53,78,1,2.26,0.34,742.95,6243,15.12,1.0,2021.0,3.0,2021.0,0,1,0
7.05,78,1,2.26,0.62,742.95,8111,15.27,1.0,2021.0,3.0,2021.0,0,1,0
6.9,78,1,2.26,0.62,742.95,6250,14.91,1.0,2021.0,3.0,2021.0,0,1,0
6.91,78,1,2.26,0.35,837.26,4451,15.79,1.0,2021.0,3.0,2021.0,0,1,0
4.73,78,1,2.25,0.51,837.26,6234,15.36,1.0,2021.0,3.0,2021.0,0,1,0
4.5,78,1,2.25,0.51,992.83,6234,15.36,1.0,2021.0,3.0,2021.0,0,1,0
4.22,78,1,2.25,0.62,679.62,6234,15.25,1.0,2021.0,3.0,2021.0,0,1,0
4.03,78,1,2.25,0.69,679.62,8612,15.23,1.0,2021.0,3.0,2021.0,0,1,0
4.62,78,1,2.25,0.29,837.26,5596,16.0,1.0,2021.0,3.0,2021.0,0,1,0
6.3,78,1,2.25,0.34,679.62,6234,15.51,1.0,2021.0,3.0,2021.0,0,1,0
6.32,78,1,2.25,0.34,837.26,6234,15.46,1.0,2021.0,3.0,2021.0,0,1,0
4.52,78,1,2.25,0.34,837.26,6234,15.78,1.0,2021.0,3.0,2021.0,0,1,0
4.68,78,1,2.25,0.42,837.26,6234,15.54,1.0,2021.0,3.0,2021.0,0,1,0
4.46,32,1,1.71,0.62,992.83,1076,15.23,1.0,2021.0,1.0,2021.0,0,1,0
4.58,32,1,1.71,0.56,679.62,1076,15.43,1.0,2021.0,1.0,2021.0,0,1,0
7.3,27,1,1.71,0.6,899.71,4190,14.51,1.0,2021.0,3.0,2021.0,0,0,1
2.3,78,1,2.25,0.34,836.0,9199,16.08,1.0,2021.0,3.0,2021.0,0,0,1
2.82,78,1,2.25,0.34,836.0,9199,16.1,1.0,2021.0,3.0,2021.0,0,0,1
2.03,78,1,2.25,0.34,836.0,9199,16.1,1.0,2021.0,3.0,2021.0,0,0,1
7.59,77,0,1.71,0.51,564.53,5121,15.63,1.0,2021.0,5.0,2021.0,0,1,0
2.19,78,1,2.25,0.34,836.0,9199,16.08,1.0,2021.0,3.0,2021.0,0,0,1
2.64,26,1,2.25,0.5,977.35,1745,16.75,1.0,2021.0,4.0,2021.0,0,0,1
1.08,78,1,2.25,0.34,836.0,9199,16.08,1.0,2021.0,3.0,2021.0,0,0,1
2.32,26,1,2.25,0.5,977.35,1745,16.94,1.0,2021.0,4.0,2021.0,0,0,1
2.7,78,1,2.25,0.34,836.0,9199,16.07,1.0,2021.0,3.0,2021.0,0,0,1
2.65,26,1,2.25,0.5,937.03,1742,16.76,1.0,2021.0,4.0,2021.0,0,0,1
6.11,77,0,1.71,0.51,912.16,5121,15.51,1.0,2021.0,5.0,2021.0,0,1,0
1.52,78,1,2.25,0.34,836.0,9199,16.07,1.0,2021.0,3.0,2021.0,0,0,1
0.75,26,1,2.25,0.5,937.03,1742,16.95,1.0,2021.0,4.0,2021.0,0,0,1
1.84,78,1,2.25,0.34,837.26,9199,16.08,1.0,2021.0,3.0,2021.0,0,0,1
7.41,26,1,2.25,0.5,912.16,1741,16.73,1.0,2021.0,4.0,2021.0,0,0,1
0.68,78,1,2.25,0.34,837.26,9199,16.07,1.0,2021.0,3.0,2021.0,0,0,1
0.88,26,1,2.25,0.5,940.14,1743,16.75,1.0,2021.0,4.0,2021.0,0,0,1
2.0,78,1,2.25,0.34,836.0,9199,16.11,1.0,2021.0,3.0,2021.0,0,0,1
2.89,26,1,2.25,0.38,1005.2,1624,15.66,1.0,2021.0,4.0,2021.0,0,0,1
0.32,78,1,2.25,0.34,836.0,9199,16.07,1.0,2021.0,3.0,2021.0,0,0,1
3.03,26,1,2.25,0.42,1005.2,1624,15.51,1.0,2021.0,4.0,2021.0,0,0,1
2.9,78,1,2.25,0.34,836.0,5403,16.05,1.0,2021.0,3.0,2021.0,0,0,1
2.93,78,1,2.25,0.34,787.06,5316,15.85,1.0,2021.0,3.0,2021.0,0,0,1
1.24,78,1,2.25,0.31,836.0,5276,16.19,1.0,2021.0,3.0,2021.0,0,0,1
2.49,78,1,2.25,0.34,787.06,5316,15.83,1.0,2021.0,3.0,2021.0,0,0,1
0.12,78,1,2.25,0.34,836.0,5403,16.11,1.0,2021.0,3.0,2021.0,0,0,1
2.73,78,1,2.25,0.34,836.0,5403,16.07,1.0,2021.0,3.0,2021.0,0,0,1
4.34,78,1,2.25,0.69,666.9,8441,16.0,1.0,2021.0,4.0,2021.0,0,0,1
7.39,78,1,2.25,0.44,992.83,4528,16.91,1.0,2021.0,4.0,2021.0,0,0,1
2.1,78,1,2.25,0.31,836.0,5316,16.16,1.0,2021.0,3.0,2021.0,0,0,1
4.85,78,1,2.25,0.51,679.62,8303,16.68,1.0,2021.0,4.0,2021.0,0,0,1
2.43,78,1,2.25,0.31,836.0,5428,16.19,1.0,2021.0,3.0,2021.0,0,0,1
1.81,78,1,2.25,0.34,698.66,5316,15.82,1.0,2021.0,3.0,2021.0,0,0,1
1.29,78,1,2.25,0.34,635.04,5316,15.8,1.0,2021.0,3.0,2021.0,0,0,1
5.54,78,1,2.25,0.34,837.26,5307,16.07,1.0,2021.0,3.0,2021.0,0,0,1
7.03,78,1,2.25,0.34,836.0,5403,16.04,1.0,2021.0,3.0,2021.0,0,0,1
4.63,78,1,2.25,0.31,837.26,5307,16.23,1.0,2021.0,3.0,2021.0,0,0,1
2.9,78,1,2.25,0.31,836.0,5279,16.19,1.0,2021.0,3.0,2021.0,0,0,1
1.79,78,1,2.25,0.34,837.26,5403,16.07,1.0,2021.0,3.0,2021.0,0,0,1
4.66,84,0,1.89,0.87,992.83,3049,15.09,1.0,2021.0,3.0,2021.0,0,0,1
2.87,78,1,2.25,0.31,836.0,5428,16.22,1.0,2021.0,3.0,2021.0,0,0,1
4.62,78,1,2.25,0.34,837.26,7674,16.54,1.0,2021.0,3.0,2021.0,0,0,1
2.63,78,1,2.25,0.31,836.0,5428,16.22,1.0,2021.0,3.0,2021.0,0,0,1
2.34,78,1,2.25,0.34,837.26,7739,16.09,1.0,2021.0,3.0,2021.0,0,0,1
0.99,78,1,2.25,0.34,837.26,5316,16.86,1.0,2021.0,3.0,2021.0,0,0,1
6.29,78,1,2.25,0.34,837.26,5361,16.15,1.0,2021.0,3.0,2021.0,0,1,0
0.8,78,1,2.25,0.34,730.31,5373,16.2,1.0,2021.0,3.0,2021.0,0,0,1
0.28,78,1,2.25,0.31,837.26,5298,16.27,1.0,2021.0,3.0,2021.0,0,0,1
4.59,78,1,2.25,0.34,837.26,5410,16.16,1.0,2021.0,3.0,2021.0,0,1,0
2.72,78,1,2.25,0.34,730.31,5373,16.23,1.0,2021.0,3.0,2021.0,0,0,1
0.4,78,1,2.25,0.31,837.26,5403,16.25,1.0,2021.0,3.0,2021.0,0,0,1
5.5,78,1,2.25,0.34,837.26,5567,16.87,1.0,2021.0,3.0,2021.0,0,1,0
1.25,78,1,2.25,0.29,787.06,3958,16.34,1.0,2021.0,3.0,2021.0,0,0,1
1.26,78,1,2.25,0.31,837.26,5428,16.22,1.0,2021.0,3.0,2021.0,0,0,1
6.86,78,1,2.25,0.34,837.26,7673,16.39,1.0,2021.0,3.0,2021.0,0,1,0
1.09,78,1,2.25,0.29,837.26,3958,16.34,1.0,2021.0,3.0,2021.0,0,0,1
6.95,78,1,2.25,0.34,837.26,5399,16.89,1.0,2021.0,3.0,2021.0,0,1,0
1.44,78,1,2.25,0.34,720.83,3958,16.18,1.0,2021.0,3.0,2021.0,0,0,1
2.69,78,1,2.25,0.31,837.26,5569,16.41,1.0,2021.0,3.0,2021.0,0,0,1
4.8,78,1,2.25,0.34,837.26,5565,16.91,1.0,2021.0,3.0,2021.0,0,1,0
2.56,78,1,2.25,0.34,720.83,5316,15.94,1.0,2021.0,3.0,2021.0,0,0,1
0.35,78,1,2.25,0.34,657.35,5316,15.91,1.0,2021.0,3.0,2021.0,0,0,1
2.87,78,1,2.25,0.34,837.26,5513,16.25,1.0,2021.0,3.0,2021.0,0,0,1
2.77,26,1,2.25,0.62,830.99,1640,15.39,1.0,2021.0,4.0,2021.0,0,0,1
2.86,78,1,2.25,0.34,720.83,5316,16.19,1.0,2021.0,3.0,2021.0,0,0,1
1.92,26,1,2.25,0.69,905.94,1644,15.31,1.0,2021.0,4.0,2021.0,0,0,1
4.27,27,1,1.89,0.69,992.83,4159,15.34,1.0,2021.0,4.0,2021.0,0,1,0
2.94,26,1,2.25,0.62,899.71,1639,15.54,1.0,2021.0,4.0,2021.0,0,0,1
2.36,78,1,2.25,0.34,657.35,5316,16.15,1.0,2021.0,3.0,2021.0,0,0,1
4.38,25,1,2.12,0.28,558.09,8652,14.95,1.0,2021.0,4.0,2021.0,0,0,1
3.97,27,1,1.89,0.57,992.83,4159,15.4,1.0,2021.0,4.0,2021.0,0,1,0
1.12,26,1,2.25,0.69,919.63,1645,15.37,1.0,2021.0,4.0,2021.0,0,0,1
2.09,78,1,2.25,0.34,657.35,5316,16.19,1.0,2021.0,3.0,2021.0,0,0,1
3.01,26,1,2.25,0.69,847.27,1632,15.32,1.0,2021.0,4.0,2021.0,0,0,1
1.21,78,1,2.25,0.34,720.83,5316,16.17,1.0,2021.0,3.0,2021.0,0,0,1
0.94,25,1,2.12,0.51,620.98,9141,14.88,1.0,2021.0,4.0,2021.0,0,0,1
2.22,26,1,2.25,0.69,992.83,1708,15.51,1.0,2021.0,4.0,2021.0,0,0,1
2.35,78,1,2.25,0.34,657.35,5316,16.16,1.0,2021.0,3.0,2021.0,0,0,1
3.49,26,1,2.25,0.66,837.26,1724,15.63,1.0,2021.0,4.0,2021.0,0,0,1
1.31,78,1,2.25,0.34,836.0,5279,16.08,1.0,2021.0,3.0,2021.0,0,0,1
7.04,25,1,1.71,0.38,837.26,2684,16.02,1.0,2021.0,4.0,2021.0,0,1,0
2.9,26,1,2.25,0.69,868.52,1655,15.6,1.0,2021.0,4.0,2021.0,0,0,1
2.59,78,1,2.25,0.34,836.0,5298,16.1,1.0,2021.0,3.0,2021.0,0,0,1
2.59,78,1,2.25,0.34,836.0,5340,16.11,1.0,2021.0,3.0,2021.0,0,0,1
1.77,26,1,2.25,0.69,837.26,1633,15.63,1.0,2021.0,4.0,2021.0,0,0,1
1.08,78,1,2.25,0.34,720.83,5316,15.76,1.0,2021.0,3.0,2021.0,0,0,1
2.17,78,1,2.25,0.34,720.83,5316,16.01,1.0,2021.0,3.0,2021.0,0,0,1
3.07,26,1,2.25,0.34,638.86,1670,15.86,1.0,2021.0,4.0,2021.0,0,0,1
1.74,78,1,2.25,0.38,720.83,3958,15.96,1.0,2021.0,3.0,2021.0,0,0,1
0.23,78,1,2.25,0.31,720.83,5316,16.21,1.0,2021.0,3.0,2021.0,0,0,1
3.22,26,1,2.25,0.38,907.18,1646,15.6,1.0,2021.0,4.0,2021.0,0,0,1
1.78,78,1,2.25,0.31,836.0,5316,16.14,1.0,2021.0,3.0,2021.0,0,0,1
0.83,78,1,2.25,0.31,836.0,5298,16.15,1.0,2021.0,3.0,2021.0,0,0,1
2.5,26,1,2.25,0.51,925.23,1638,15.51,1.0,2021.0,4.0,2021.0,0,0,1
2.8,78,1,2.25,0.31,836.0,5424,16.19,1.0,2021.0,3.0,2021.0,0,0,1
1.9,78,1,2.25,0.31,836.0,5424,16.17,1.0,2021.0,3.0,2021.0,0,0,1
3.42,26,1,2.25,0.57,934.55,1653,15.42,1.0,2021.0,4.0,2021.0,0,0,1
2.23,78,1,2.25,0.34,720.83,4680,16.36,1.0,2021.0,3.0,2021.0,0,0,1
3.36,26,1,2.25,0.38,804.02,1641,15.85,1.0,2021.0,4.0,2021.0,0,0,1
0.81,78,1,2.25,0.34,720.83,5276,16.16,1.0,2021.0,3.0,2021.0,0,0,1
2.99,26,1,2.25,0.38,1001.49,1647,15.85,1.0,2021.0,4.0,2021.0,0,0,1
2.51,78,1,2.25,0.29,720.83,5276,16.43,1.0,2021.0,3.0,2021.0,0,0,1
2.5,26,1,2.25,0.44,968.06,1642,15.78,1.0,2021.0,4.0,2021.0,0,0,1
3.36,26,1,2.25,0.45,937.03,1650,15.74,1.0,2021.0,4.0,2021.0,0,0,1
2.53,78,1,2.25,0.34,698.66,5316,16.32,1.0,2021.0,3.0,2021.0,0,0,1
3.13,26,1,2.25,0.51,1001.49,1643,15.55,1.0,2021.0,4.0,2021.0,0,0,1
0.53,78,1,2.25,0.34,836.0,5276,16.57,1.0,2021.0,3.0,2021.0,0,0,1
0.69,78,1,2.25,0.31,836.0,5373,16.04,1.0,2021.0,3.0,2021.0,0,0,1
3.05,26,1,2.25,0.56,859.15,1651,15.57,1.0,2021.0,4.0,2021.0,0,0,1
2.99,26,1,2.25,0.56,955.66,1652,15.58,1.0,2021.0,4.0,2021.0,0,0,1
2.84,26,1,2.25,0.65,830.99,1732,15.56,1.0,2021.0,4.0,2021.0,0,0,1
2.38,26,1,2.25,0.57,862.28,1666,15.71,1.0,2021.0,4.0,2021.0,0,0,1
6.53,26,1,2.25,0.69,837.26,1721,15.19,1.0,2021.0,1.0,2021.0,0,0,1
1.74,26,1,2.25,0.73,955.66,1676,14.89,1.0,2021.0,4.0,2021.0,0,0,1
1.09,26,1,2.25,0.77,878.51,1675,14.95,1.0,2021.0,4.0,2021.0,0,0,1
2.04,26,1,2.25,0.81,907.18,1629,14.97,1.0,2021.0,4.0,2021.0,0,0,1
1.49,26,1,2.25,0.83,1002.11,1630,14.89,1.0,2021.0,4.0,2021.0,0,0,1
1.61,26,1,2.25,0.9,882.88,1671,14.95,1.0,2021.0,4.0,2021.0,0,0,1
2.09,26,1,2.25,0.78,818.46,1713,15.02,1.0,2021.0,4.0,2021.0,0,0,1
0.43,26,1,2.25,0.87,868.52,1711,15.04,1.0,2021.0,4.0,2021.0,0,0,1
1.54,26,1,2.25,0.84,793.35,1683,15.08,1.0,2021.0,4.0,2021.0,0,0,1
7.85,26,1,2.25,0.74,793.35,1635,15.04,1.0,2021.0,4.0,2021.0,0,0,1
5.59,26,1,2.25,0.78,793.35,1698,15.06,1.0,2021.0,4.0,2021.0,0,0,1
0.99,26,1,2.25,0.78,881.01,1699,15.09,1.0,2021.0,4.0,2021.0,0,0,1
0.78,26,1,2.25,0.74,793.35,1695,15.28,1.0,2021.0,4.0,2021.0,0,0,1
1.5,26,1,2.25,0.78,893.48,927,15.19,1.0,2021.0,4.0,2021.0,0,0,1
2.66,26,1,2.25,0.78,977.35,1706,15.14,1.0,2021.0,4.0,2021.0,0,0,1
2.82,26,1,2.25,0.8,905.94,1686,15.2,1.0,2021.0,4.0,2021.0,0,0,1
3.55,26,1,2.25,0.51,950.07,1739,15.46,1.0,2021.0,4.0,2021.0,0,0,1
0.72,78,0,2.25,0.38,742.95,7728,17.26,1.0,2021.0,3.0,2021.0,0,0,1
4.66,26,1,2.25,0.62,937.03,1691,15.69,1.0,2021.0,4.0,2021.0,0,0,1
2.88,78,0,2.25,0.38,837.26,7728,17.27,1.0,2021.0,3.0,2021.0,0,0,1
5.0,26,1,2.25,0.66,1073.04,1693,15.82,1.0,2021.0,4.0,2021.0,0,0,1
5.52,25,1,2.25,0.83,952.56,1299,15.27,1.0,2021.0,1.0,2021.0,0,1,0
4.94,26,1,2.25,0.62,868.52,1722,15.93,1.0,2021.0,4.0,2021.0,0,0,1
5.61,25,1,2.25,0.86,946.35,1300,15.27,1.0,2021.0,1.0,2021.0,0,1,0
4.88,26,1,2.25,0.5,905.94,1689,15.83,1.0,2021.0,4.0,2021.0,0,0,1
4.75,26,1,2.25,0.69,1060.72,1685,15.85,1.0,2021.0,4.0,2021.0,0,0,1
4.63,26,1,2.25,0.34,862.28,1679,16.37,1.0,2021.0,4.0,2021.0,0,0,1
7.16,26,1,2.25,0.37,862.28,1680,16.31,1.0,2021.0,4.0,2021.0,0,0,1
4.59,26,1,2.25,0.51,992.83,1718,15.99,1.0,2021.0,4.0,2021.0,0,0,1
